Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Indonesia,IDN,1971,826.59186,0,34.45164
Indonesia,IDN,1972,859.40314,0,30.00725
Indonesia,IDN,1973,940.3789,0,36.885674
Indonesia,IDN,1974,980.9496,0,39.833977
Indonesia,IDN,1975,1178.0784,0,40.73416
Indonesia,IDN,1976,1225.3157,0,23.31493
Indonesia,IDN,1977,1573.1063,0,37.821854
Indonesia,IDN,1978,1742.5056,0,26.36735
Indonesia,IDN,1979,1937.3461,0,28.630209
Indonesia,IDN,1980,2037.1598,0,25.311266
Indonesia,IDN,1981,2135.4321,0,24.639542
Indonesia,IDN,1982,2125.897,0,26.26611
Indonesia,IDN,1983,2189.4287,0,38.597668
Indonesia,IDN,1984,2357.7927,0,41.217243
Indonesia,IDN,1985,2441.6423,0,49.342888
Indonesia,IDN,1986,2529.6487,0,77.882416
Indonesia,IDN,1987,2621.157,0,78.59604
Indonesia,IDN,1988,2712.197,0,84.7185
Indonesia,IDN,1989,2941.0554,0,103.77135
Indonesia,IDN,1990,3171.8347,0,122.957115
Indonesia,IDN,1991,3388.2236,0,134.29495
Indonesia,IDN,1992,3634.1904,0,167.60371
Indonesia,IDN,1993,3830.5156,0,153.28276
Indonesia,IDN,1994,3957.8062,0,144.44958
Indonesia,IDN,1995,4236.8105,0,155.45409
Indonesia,IDN,1996,4471.307,0,162.59505
Indonesia,IDN,1997,4826.3574,0,122.59944
Indonesia,IDN,1998,4597.4136,0,192.30252
Indonesia,IDN,1999,4953.2,0,198.46576
Indonesia,IDN,2000,5232.496,0,202.93962
Indonesia,IDN,2001,5504.366,0,236.06888
Indonesia,IDN,2002,5601.1577,0,214.22798
Indonesia,IDN,2003,6024.4307,0,200.51125
Indonesia,IDN,2004,5878.412,0,208.53665
Indonesia,IDN,2005,5966.389,0,218.15526
Indonesia,IDN,2006,6031.741,0,200.70396
Indonesia,IDN,2007,6373.255,0,222.30678
Indonesia,IDN,2008,6334.7285,0,235.6487
Indonesia,IDN,2009,6448.8203,0,244.65828
Indonesia,IDN,2010,6933.956,0,313.54282
Indonesia,IDN,2011,7369.0054,0,258.46426
Indonesia,IDN,2012,7531.7964,0,270.8585
Indonesia,IDN,2013,7112.6157,0,321.9621
Indonesia,IDN,2014,7108.644,0,333.29718
Indonesia,IDN,2015,7223.48,0,284.78534
Indonesia,IDN,2016,7091.59,0,411.0724
Indonesia,IDN,2017,7351.5605,0,410.10904
Indonesia,IDN,2018,7893.345,0,630.1834
Indonesia,IDN,2019,8302.61,0,709.2622
Indonesia,IDN,2020,7459.0894,0,815.9289
Indonesia,IDN,2021,7556.1914,,875.7137
Iran,IRN,1965,3738.0632,0,206.08473
Iran,IRN,1966,3959.8223,0,215.06897
Iran,IRN,1967,4238.6714,0,225.02487
Iran,IRN,1968,4536.7095,0,235.34503
Iran,IRN,1969,4845.4736,0,246.2945
Iran,IRN,1970,5578.617,0,257.69037
Iran,IRN,1971,5943.922,0,269.1863
Iran,IRN,1972,6504.7266,0,343.71994
Iran,IRN,1973,7672.2925,0,283.02673
Iran,IRN,1974,8459.183,0,302.78024
Iran,IRN,1975,9602.463,0,308.6364
Iran,IRN,1976,10493.931,0,335.18826
Iran,IRN,1977,11561.291,0,336.1031
Iran,IRN,1978,10760.527,0,510.1094
Iran,IRN,1979,11343.947,0,427.81784
Iran,IRN,1980,10112.76,0,428.47214
Iran,IRN,1981,9623.314,0,445.2223
Iran,IRN,1982,10377.374,0,444.9306
Iran,IRN,1983,11983.22,0,420.28845
Iran,IRN,1984,12554.952,0,379.19778
Iran,IRN,1985,13254.686,0,369.04367
Iran,IRN,1986,11907.342,0,426.199
Iran,IRN,1987,12339.324,0,457.2841
Iran,IRN,1988,12189.086,0,467.90366
Iran,IRN,1989,13068.735,0,371.07925
Iran,IRN,1990,14149.599,0,391.18335
Iran,IRN,1991,14892.835,0,285.90417
Iran,IRN,1992,15936.93,0,458.39993
Iran,IRN,1993,14552.688,0,521.22406
Iran,IRN,1994,16476.475,0,339.93732
Iran,IRN,1995,16997.062,0,404.82108
Iran,IRN,1996,18260.553,0,423.1102
Iran,IRN,1997,18702.89,0,281.16714
Iran,IRN,1998,19119.72,0,348.90384
Iran,IRN,1999,20415.078,0,237.47733
Iran,IRN,2000,21134.986,0,172.22386
Iran,IRN,2001,22196.268,0,183.10599
Iran,IRN,2002,23807.547,0,348.65805
Iran,IRN,2003,23961.666,0,410.36795
Iran,IRN,2004,26026.557,0,499.84552
Iran,IRN,2005,27054.092,0,592.3636
Iran,IRN,2006,29003.518,0,743.9051
Iran,IRN,2007,30459.473,0,707.6928
Iran,IRN,2008,31386.566,0,292.5866
Iran,IRN,2009,31839.678,0,261.2038
Iran,IRN,2010,31764.666,0,384.20227
Iran,IRN,2011,32772.715,3.713068,394.67236
Iran,IRN,2012,32602.486,49.397747,454.31564
Iran,IRN,2013,33188.867,141.84602,516.40894
Iran,IRN,2014,34088.594,132.30406,500.0549
Iran,IRN,2015,33192.5,110.4347,441.6514
Iran,IRN,2016,33974.977,199.64442,501.59357
Iran,IRN,2017,34847.418,210.2605,556.3217
Iran,IRN,2018,35761.062,204.17303,334.95282
Iran,IRN,2019,36431.703,187.32333,1069.1494
Iran,IRN,2020,37326.227,182.7635,751.5716
Iran,IRN,2021,37914.996,100.99904,496.96893
Iraq,IRQ,1965,2756.2622,0,25.281275
Iraq,IRQ,1966,2934.0488,0,32.08258
Iraq,IRQ,1967,2860.0203,0,35.444904
Iraq,IRQ,1968,2931.326,0,41.39033
Iraq,IRQ,1969,3276.357,0,44.126945
Iraq,IRQ,1970,3939.071,0,51.94559
Iraq,IRQ,1971,4162.275,0,58.23746
Iraq,IRQ,1972,4721.6396,0,56.28437
Iraq,IRQ,1973,4461.3047,0,78.873795
Iraq,IRQ,1974,4194.658,0,105.20151
Iraq,IRQ,1975,4430.852,0,117.33648
Iraq,IRQ,1976,5423.9985,0,113.110985
Iraq,IRQ,1977,5474.5503,0,134.97015
Iraq,IRQ,1978,5179.1196,0,163.30693
Iraq,IRQ,1979,6305.421,0,230.59174
Iraq,IRQ,1980,7274.466,0,149.4373
Iraq,IRQ,1981,6607.368,0,128.22415
Iraq,IRQ,1982,6660.0503,0,122.631454
Iraq,IRQ,1983,7443.915,0,119.043526
Iraq,IRQ,1984,8004.768,0,117.3024
Iraq,IRQ,1985,8979.296,0,114.496605
Iraq,IRQ,1986,10108.494,0,109.86924
Iraq,IRQ,1987,11264.981,0,463.1982
Iraq,IRQ,1988,12817.394,0,452.58212
Iraq,IRQ,1989,14232.642,0,440.76984
Iraq,IRQ,1990,12683.661,0,778.7111
Iraq,IRQ,1991,7935.0664,0,355.43817
Iraq,IRQ,1992,11907.867,0,839.388
Iraq,IRQ,1993,15166.419,0,944.25494
Iraq,IRQ,1994,16489.668,0,912.4109
Iraq,IRQ,1995,15764.275,0,1004.96643
Iraq,IRQ,1996,15371.462,0,886.7652
Iraq,IRQ,1997,17840.629,0,875.02313
Iraq,IRQ,1998,12747.915,0,794.939
Iraq,IRQ,1999,8958.04,0,441.803
Iraq,IRQ,2000,12717.197,0,383.7873
Iraq,IRQ,2001,13748.8,0,427.62973
Iraq,IRQ,2002,12541.664,0,506.94446
Iraq,IRQ,2003,10723.787,0,509.54187
Iraq,IRQ,2004,11108.624,0,594.756
Iraq,IRQ,2005,10255.154,0,488.28113
Iraq,IRQ,2006,9876.327,0,491.2794
Iraq,IRQ,2007,10092.756,0,450.50223
Iraq,IRQ,2008,11556.894,0,281.98654
Iraq,IRQ,2009,10948.162,0,260.95117
Iraq,IRQ,2010,11846.862,0,320.93256
Iraq,IRQ,2011,11797.866,0,289.6427
Iraq,IRQ,2012,12253.791,0,356.00873
Iraq,IRQ,2013,13004.178,0,357.5601
Iraq,IRQ,2014,12051.348,0,213.24683
Iraq,IRQ,2015,11345.304,0,185.68336
Iraq,IRQ,2016,12677.258,0,237.17871
Iraq,IRQ,2017,13180.397,0,150.01314
Iraq,IRQ,2018,15540.058,0,143.02238
Iraq,IRQ,2019,14532.212,0,338.65244
Iraq,IRQ,2020,12750.532,0,213.50276
Iraq,IRQ,2021,,,203.54208
Ireland,IRL,1965,22744.867,0,976.5701
Ireland,IRL,1966,25565.322,0,875.63556
Ireland,IRL,1967,27680.795,0,823.1377
Ireland,IRL,1968,32266.809,0,782.7576
Ireland,IRL,1969,32370.193,0,589.4328
Ireland,IRL,1970,24996.494,0,807.7537
Ireland,IRL,1971,26051.69,0,463.25537
Ireland,IRL,1972,26907.07,0,673.19196
Ireland,IRL,1973,27915.588,0,617.70984
Ireland,IRL,1974,27832.531,0,751.90643
Ireland,IRL,1975,25839.082,0,490.05035
Ireland,IRL,1976,25929.424,0,547.1035
Ireland,IRL,1977,27118.777,0,676.24426
Ireland,IRL,1978,27846.393,0,624.2143
Ireland,IRL,1979,30234.973,0,728.4445
Ireland,IRL,1980,28881.453,0,730.1024
Ireland,IRL,1981,27868.84,0,743.0562
Ireland,IRL,1982,27501.785,0,687.5526
Ireland,IRL,1983,26943.8,0,663.455
Ireland,IRL,1984,26591.156,0,581.2185
Ireland,IRL,1985,27686.209,0,706.28033
Ireland,IRL,1986,29805.387,0,772.76636
Ireland,IRL,1987,30364.049,0,577.4528
Ireland,IRL,1988,30194.041,0,737.33856
Ireland,IRL,1989,31409.465,0,592.3629
Ireland,IRL,1990,32986.65,0,591.335
Ireland,IRL,1991,33961.652,0,629.39685
Ireland,IRL,1992,33911.35,0,688.8841
Ireland,IRL,1993,34528.387,0,650.4948
Ireland,IRL,1994,35653.574,0,780.0826
Ireland,IRL,1995,36329.17,0,602.2243
Ireland,IRL,1996,38134.082,0,627.316
Ireland,IRL,1997,39425.086,0,662.4247
Ireland,IRL,1998,41733.324,0,945.9422
Ireland,IRL,1999,43745.46,0,899.27026
Ireland,IRL,2000,44894.152,0,935.6872
Ireland,IRL,2001,47015.863,0,794.46423
Ireland,IRL,2002,45661.94,0,1040.8417
Ireland,IRL,2003,43905.418,0,840.10944
Ireland,IRL,2004,43518.43,0,1004.7903
Ireland,IRL,2005,44174.867,0,1312.2054
Ireland,IRL,2006,43530.18,0,1673.535
Ireland,IRL,2007,43316.816,0,1827.1642
Ireland,IRL,2008,41665.297,0,2282.2468
Ireland,IRL,2009,37098.8,0,2572.6497
Ireland,IRL,2010,37038.88,0,2317.1147
Ireland,IRL,2011,34136.855,0,3324.8599
Ireland,IRL,2012,33443.523,0,3199.1396
Ireland,IRL,2013,32248.426,0,3388.8447
Ireland,IRL,2014,31421.627,0,3799.4377
Ireland,IRL,2015,32505.275,0,4586.722
Ireland,IRL,2016,33907.336,0,4341.592
Ireland,IRL,2017,32825.113,0,5032.3574
Ireland,IRL,2018,32545.342,0,5680.07
Ireland,IRL,2019,31240.709,0,6449.009
Ireland,IRL,2020,27687.328,0,7266.9644
Ireland,IRL,2021,28451.969,0,6142.655
Israel,ISR,1965,17370.53,0,0
Israel,ISR,1966,17282.178,0,0
Israel,ISR,1967,20088.223,0,0
Israel,ISR,1968,19618.719,0,0
Israel,ISR,1969,21295.797,0,0
Israel,ISR,1970,21858.416,0,0
Israel,ISR,1971,23890.252,0,0
Israel,ISR,1972,21889.02,0,0
Israel,ISR,1973,22655.545,0,0
Israel,ISR,1974,22135.586,0,0
Israel,ISR,1975,22179.555,0,0
Israel,ISR,1976,22214.145,0,0
Israel,ISR,1977,22843.607,0,0
Israel,ISR,1978,24477.008,0,0
Israel,ISR,1979,24825.797,0,0
Israel,ISR,1980,24722.63,0,0
Israel,ISR,1981,24667.68,0,1.5501829
Israel,ISR,1982,26135.535,0,1.519884
Israel,ISR,1983,25586.045,0,0.73997766
Israel,ISR,1984,25984.883,0,1.4512302
Israel,ISR,1985,23490.018,0,1.4145606
Israel,ISR,1986,24057.912,0,4.1323147
Israel,ISR,1987,25115.096,0,6.702122
Israel,ISR,1988,26186.041,0,6.519819
Israel,ISR,1989,26628.635,0,1.898763
Israel,ISR,1990,26883.686,0,1.8448137
Israel,ISR,1991,26556.129,0,3.5910664
Israel,ISR,1992,30143.945,0,16.882502
Israel,ISR,1993,31899.348,0,14.748051
Israel,ISR,1994,32452.902,0,12.721117
Israel,ISR,1995,35617.06,0,13.49302
Israel,ISR,1996,36031.637,0,12.644612
Israel,ISR,1997,38504.227,0,12.871516
Israel,ISR,1998,39649.117,0,12.594713
Israel,ISR,1999,40235.46,0,16.279457
Israel,ISR,2000,37155.785,0,14.98567
Israel,ISR,2001,36414.734,0,9.418997
Israel,ISR,2002,36429.715,0,14.693602
Israel,ISR,2003,36842.984,0,19.256775
Israel,ISR,2004,36894.19,0,17.038298
Israel,ISR,2005,36414.92,0,16.632568
Israel,ISR,2006,35699.13,0,10.411947
Israel,ISR,2007,36702.867,0,9.761609
Israel,ISR,2008,37113.395,0,13.085243
Israel,ISR,2009,35406.477,0,40.73242
Israel,ISR,2010,36146.64,0,67.85245
Israel,ISR,2011,36125.1,0,115.55335
Israel,ISR,2012,37071.688,0,179.30612
Israel,ISR,2013,34441.54,0,203.93622
Israel,ISR,2014,32876.57,0,335.50284
Israel,ISR,2015,33961.54,0,447.47986
Israel,ISR,2016,33840.59,0,606.028
Israel,ISR,2017,33902.535,0,595.37177
Israel,ISR,2018,33804.676,0,642.99536
Israel,ISR,2019,34009.133,0,1024.3508
Israel,ISR,2020,31240.303,0,1322.6595
Israel,ISR,2021,31064.771,,1684.2112
Italy,ITA,1965,15252.905,193.56897,2598.4353
Italy,ITA,1966,16543.133,211.27173,2679.9512
Italy,ITA,1967,18121.703,171.02864,2588.5369
Italy,ITA,1968,19670.861,138.80154,2597.4805
Italy,ITA,1969,21364.555,89.88777,2507.766
Italy,ITA,1970,23651.611,169.00346,2473.793
Italy,ITA,1971,24958.193,178.01888,2387.3337
Italy,ITA,1972,26009.441,190.55002,2472.4778
Italy,ITA,1973,27299.904,163.94887,2249.916
Italy,ITA,1974,27054.16,176.72704,2272.5486
Italy,ITA,1975,26090.473,195.71202,2416.6353
Italy,ITA,1976,27640.72,195.02858,2294.987
Italy,ITA,1977,26999.543,172.59738,2915.333
Italy,ITA,1978,27867.664,224.86018,2609.2537
Italy,ITA,1979,28794.363,132.99266,2625.048
Italy,ITA,1980,27908.086,111.22476,2582.6516
Italy,ITA,1981,27286.143,135.87048,2430.088
Italy,ITA,1982,26542.268,341.18875,2348.0908
Italy,ITA,1983,25977.293,289.87933,2339.282
Italy,ITA,1984,26307.791,345.141,2392.348
Italy,ITA,1985,26257.266,351.90585,2309.661
Italy,ITA,1986,26941.795,438.76007,2325.5576
Italy,ITA,1987,28325.26,8.716243,2251.6838
Italy,ITA,1988,29007.744,0,2316.4316
Italy,ITA,1989,30235.63,0,1936.1938
Italy,ITA,1990,30869.578,0,1811.8582
Italy,ITA,1991,31320.445,0,2364.7307
Italy,ITA,1992,31150.586,0,2374.3496
Italy,ITA,1993,30451.164,0,2344.1868
Italy,ITA,1994,30211.85,0,2501.0742
Italy,ITA,1995,31891.756,0,2148.7258
Italy,ITA,1996,31625.91,0,2395.758
Italy,ITA,1997,32199.582,0,2394.2917
Italy,ITA,1998,32973.438,0,2408.1235
Italy,ITA,1999,33715.055,0,2660.0542
Italy,ITA,2000,34214.336,0,2636.9468
Italy,ITA,2001,34002.03,0,2800.0916
Italy,ITA,2002,34008.35,0,2472.832
Italy,ITA,2003,35063.156,0,2373.1152
Italy,ITA,2004,35237.258,0,2742.256
Italy,ITA,2005,35372.855,0,2432.205
Italy,ITA,2006,34959.434,0,2522.532
Italy,ITA,2007,34198.258,0,2350.826
Italy,ITA,2008,32737.068,0,2922.4084
Italy,ITA,2009,29598.832,0,3504.112
Italy,ITA,2010,30154.527,0,3891.7666
Italy,ITA,2011,29142.582,0,4141.5615
Italy,ITA,2012,27720.693,0,4574.91
Italy,ITA,2013,25389.186,0,5426.9326
Italy,ITA,2014,23447.893,0,5766.9375
Italy,ITA,2015,24853.418,0,5211.689
Italy,ITA,2016,25083.414,0,5140.9165
Italy,ITA,2017,25688.057,0,4947.574
Italy,ITA,2018,25469.297,0,5487.9443
Italy,ITA,2019,25021.668,0,5470.2314
Italy,ITA,2020,22201.4,0,5453.992
Italy,ITA,2021,24327.688,,5471.873
Japan,JPN,1965,16070.923,0.71316653,2261.3953
Japan,JPN,1966,17693.102,16.494074,2335.4666
Japan,JPN,1967,20689.387,17.57938,1996.5122
Japan,JPN,1968,22851.25,28.811382,2112.3555
Japan,JPN,1969,25948.023,29.49212,2140.295
Japan,JPN,1970,28787.947,123.3072,2121.5364
Japan,JPN,1971,30071.416,212.83482,2337.7522
Japan,JPN,1972,31141.428,248.56349,2331.7708
Japan,JPN,1973,34858.023,251.12955,1806.9247
Japan,JPN,1974,33906.535,503.11603,2208.429
Japan,JPN,1975,31737.455,634.2097,2203.55
Japan,JPN,1976,32419.898,851.04315,2184.5364
Japan,JPN,1977,32673.76,782.77875,1893.319
Japan,JPN,1978,33229.01,1453.2616,1808.8037
Japan,JPN,1979,33840.383,1710.6179,2071.4736
Japan,JPN,1980,32016.22,1992.3893,2245.928
Japan,JPN,1981,31196.21,2104.9036,2215.127
Japan,JPN,1982,29227.713,2440.396,2286.9673
Japan,JPN,1983,29136.52,2707.1729,2369.853
Japan,JPN,1984,31670.285,3162.3955,2074.921
Japan,JPN,1985,30904.62,3738.5122,2353.6113
Japan,JPN,1986,30691.342,3855.3765,2321.4482
Japan,JPN,1987,30869.938,4376.9883,2190.8328
Japan,JPN,1988,33038,4018.2568,2585.8665
Japan,JPN,1989,33932.703,4277.178,2638.1418
Japan,JPN,1990,35363.746,4463.702,2365.1687
Japan,JPN,1991,35690.96,4772.724,2544.8718
Japan,JPN,1992,36178.15,4948.7075,2201.138
Japan,JPN,1993,35744.64,5632.75,2485.3135
Japan,JPN,1994,37664.63,5856.6724,1859.2571
Japan,JPN,1995,38876.9,6489.866,2213.4348
Japan,JPN,1996,39501.7,6691.734,2193.2097
Japan,JPN,1997,39532.934,7230.8354,2436.2017
Japan,JPN,1998,38300.074,7322.994,2487.751
Japan,JPN,1999,39320.48,7112.7837,2370.0286
Japan,JPN,2000,39711.812,7141.046,2376.5256
Japan,JPN,2001,39256.19,7111.479,2295.115
Japan,JPN,2002,39441.92,6914.334,2287.5413
Japan,JPN,2003,40790.773,5021.8213,2580.3306
Japan,JPN,2004,40125.465,6191.538,2570.3347
Japan,JPN,2005,40359.117,6300.447,2347.6016
Japan,JPN,2006,39765.277,6495.9556,2593.7341
Japan,JPN,2007,40078.293,5914.193,2299.6873
Japan,JPN,2008,39826.69,5300.1704,2290.7168
Japan,JPN,2009,35336.71,5744.9746,2171.97
Japan,JPN,2010,37397.14,6078.336,2621.5806
Japan,JPN,2011,37818.45,3369.3408,2506.1338
Japan,JPN,2012,40586.082,370.25204,2453.8186
Japan,JPN,2013,40204.984,299.11722,2646.3967
Japan,JPN,2014,39196.363,0,2923.2239
Japan,JPN,2015,38141.29,91.879974,3358.4487
Japan,JPN,2016,37492.234,357.60394,3283.844
Japan,JPN,2017,37545.355,586.17725,3607.549
Japan,JPN,2018,36777.504,987.4583,3886.8567
Japan,JPN,2019,35596.84,1319.8373,3909.469
Japan,JPN,2020,32847.19,865.2366,4238.642
Japan,JPN,2021,33749.74,1233.641,4519.643
Kazakhstan,KAZ,1985,50645.824,0,999.6104
Kazakhstan,KAZ,1986,50893.465,0,899.39844
Kazakhstan,KAZ,1987,50747.973,0,1054.5575
Kazakhstan,KAZ,1988,51263.14,0,1258.2485
Kazakhstan,KAZ,1989,49544.77,17.265642,1290.7753
Kazakhstan,KAZ,1990,49662.973,0,1291.3815
Kazakhstan,KAZ,1991,49177.78,90.02661,1252.8291
Kazakhstan,KAZ,1992,48456.004,77.256325,1191.2332
Kazakhstan,KAZ,1993,42658.484,74.592094,1328.5789
Kazakhstan,KAZ,1994,38108,64.396,1620.7056
Kazakhstan,KAZ,1995,34918.117,13.734788,1498.9773
Kazakhstan,KAZ,1996,30925.791,15.535082,1342.7499
Kazakhstan,KAZ,1997,27781.037,53.9004,1214.7246
Kazakhstan,KAZ,1998,26792.451,16.207706,1173.489
Kazakhstan,KAZ,1999,25486.498,0,1188.513
Kazakhstan,KAZ,2000,22806.006,,1461.5948
Kazakhstan,KAZ,2001,25681.8,,1553.578
Kazakhstan,KAZ,2002,25946.77,,1691.5814
Kazakhstan,KAZ,2003,28519.605,,1622.4109
Kazakhstan,KAZ,2004,30317.518,,1495.7239
Kazakhstan,KAZ,2005,30978.934,,1436.799
Kazakhstan,KAZ,2006,33120.566,,1396.9316
Kazakhstan,KAZ,2007,36363.75,,1443.5486
Kazakhstan,KAZ,2008,38105.965,,1294.2626
Kazakhstan,KAZ,2009,33742.246,,1171.2554
Kazakhstan,KAZ,2010,35610.27,,1339.065
Kazakhstan,KAZ,2011,40053.465,,1289.527
Kazakhstan,KAZ,2012,41643.395,,1224.8385
Kazakhstan,KAZ,2013,41242.39,,1215.5205
Kazakhstan,KAZ,2014,41463.85,,1274.6555
Kazakhstan,KAZ,2015,38570.5,,1426.4625
Kazakhstan,KAZ,2016,38526.453,,1774.9178
Kazakhstan,KAZ,2017,40164.773,,1692.1354
Kazakhstan,KAZ,2018,44372.67,,1556.4642
Kazakhstan,KAZ,2019,43406.89,,1559.8643
Kazakhstan,KAZ,2020,40690.547,,1651.3494
Kazakhstan,KAZ,2021,39590.438,,1644.6937
Kuwait,KWT,1965,154173.44,0,0
Kuwait,KWT,1966,146570.11,0,0
Kuwait,KWT,1967,135788,0,0
Kuwait,KWT,1968,130337.305,0,0
Kuwait,KWT,1969,122382.67,0,0
Kuwait,KWT,1970,91440.39,0,0
Kuwait,KWT,1971,85190.84,0,0
Kuwait,KWT,1972,88595.766,0,0
Kuwait,KWT,1973,83112.734,0,0
Kuwait,KWT,1974,75114.875,0,0
Kuwait,KWT,1975,62962.21,0,0
Kuwait,KWT,1976,70412.84,0,0
Kuwait,KWT,1977,67460.586,0,0
Kuwait,KWT,1978,69531.44,0,0
Kuwait,KWT,1979,79819.484,0,0
Kuwait,KWT,1980,56714.03,0,0
Kuwait,KWT,1981,69107.875,0,0
Kuwait,KWT,1982,64686.598,0,0
Kuwait,KWT,1983,67990.11,0,0
Kuwait,KWT,1984,69339.76,0,0
Kuwait,KWT,1985,63820.133,0,0
Kuwait,KWT,1986,70143.23,0,0
Kuwait,KWT,1987,62249.03,0,0
Kuwait,KWT,1988,67629.33,0,0
Kuwait,KWT,1989,70157.95,0,0
Kuwait,KWT,1990,54624.38,0,0
Kuwait,KWT,1991,34431.15,0,0
Kuwait,KWT,1992,50396.95,0,0
Kuwait,KWT,1993,60576.81,0,0
Kuwait,KWT,1994,71253.164,0,0
Kuwait,KWT,1995,90954.09,0,0
Kuwait,KWT,1996,87488.125,0,0
Kuwait,KWT,1997,88023.63,0,0
Kuwait,KWT,1998,104961.88,0,0
Kuwait,KWT,1999,105604.36,0,0
Kuwait,KWT,2000,109536.44,0,0
Kuwait,KWT,2001,107600.5,0,0
Kuwait,KWT,2002,110790.81,0,0
Kuwait,KWT,2003,128997.93,0,0
Kuwait,KWT,2004,140627.27,0,0
Kuwait,KWT,2005,149455.02,0,0
Kuwait,KWT,2006,135875.56,0,0
Kuwait,KWT,2007,124446.914,0,0
Kuwait,KWT,2008,127302.05,0,0
Kuwait,KWT,2009,124978.22,0,0
Kuwait,KWT,2010,133508.61,0,0
Kuwait,KWT,2011,128367.73,0,0
Kuwait,KWT,2012,123815.99,0,0
Kuwait,KWT,2013,117800.13,0,0.13635528
Kuwait,KWT,2014,116071.28,0,2.363067
Kuwait,KWT,2015,116071.33,0,3.50354
Kuwait,KWT,2016,110794.69,0,32.281136
Kuwait,KWT,2017,110803.27,0,44.371334
Kuwait,KWT,2018,107882.63,0,33.814625
Kuwait,KWT,2019,107933.27,0,36.90873
Kuwait,KWT,2020,102788.89,0,37.55167
Kuwait,KWT,2021,113612,,
Latvia,LVA,1985,36714.54,0,3317.3572
Latvia,LVA,1986,33682.977,0,3324.7288
Latvia,LVA,1987,29526.426,0,4078.564
Latvia,LVA,1988,28316.03,0,3298.0244
Latvia,LVA,1989,27613.287,0,3959.1714
Latvia,LVA,1990,27207.44,0,4943.345
Latvia,LVA,1991,26127.73,0,3614.874
Latvia,LVA,1992,18618.945,0,2799.4336
Latvia,LVA,1993,15404.687,0,3222.6824
Latvia,LVA,1994,14521.672,0,3749.4663
Latvia,LVA,1995,13961.649,0,3379.0547
Latvia,LVA,1996,14190.277,0,2171.3967
Latvia,LVA,1997,13219.672,0,3496.7278
Latvia,LVA,1998,13277.543,0,5185.441
Latvia,LVA,1999,12543.885,0,3362.3806
Latvia,LVA,2000,12289.738,,3490.2424
Latvia,LVA,2001,13700.639,,3535.498
Latvia,LVA,2002,14516.004,,3119.3335
Latvia,LVA,2003,14701.956,,2958.3643
Latvia,LVA,2004,16052.498,,4074.1118
Latvia,LVA,2005,16628.648,,4384.972
Latvia,LVA,2006,16589.967,,3604.97
Latvia,LVA,2007,17413.95,,3681.805
Latvia,LVA,2008,17285.906,,4205.29
Latvia,LVA,2009,15911.109,,4675.648
Latvia,LVA,2010,18674.502,,4813.9653
Latvia,LVA,2011,17097.943,,4113.541
Latvia,LVA,2012,16710.514,,5532.2363
Latvia,LVA,2013,16810.225,,4855.435
Latvia,LVA,2014,16237.21,,3884.4016
Latvia,LVA,2015,16854.027,,3956.7654
Latvia,LVA,2016,17535.312,,4938.7197
Latvia,LVA,2017,17294.39,0,7688.1475
Latvia,LVA,2018,17228.967,0,5048.5005
Latvia,LVA,2019,18502.938,0,4659.5044
Latvia,LVA,2020,15843.223,0,5313.32
Latvia,LVA,2021,16711.945,0,5387.555
Lithuania,LTU,1985,41556.668,7323.61,316.66458
Lithuania,LTU,1986,37147.98,7572.5176,307.04315
Lithuania,LTU,1987,39533.145,6982.3916,287.1337
Lithuania,LTU,1988,38830.31,9680.035,302.7329
Lithuania,LTU,1989,39803.137,12522.895,301.31775
Lithuania,LTU,1990,40237.188,12766.321,323.3602
Lithuania,LTU,1991,43283.137,12716.131,263.472
Lithuania,LTU,1992,23257.012,10942.65,242.27731
Lithuania,LTU,1993,17496.41,9182.43,306.7406
Lithuania,LTU,1994,17249.775,5799.261,354.4816
Lithuania,LTU,1995,17064.408,8951.88,294.33618
Lithuania,LTU,1996,17937.207,10628.798,258.9932
Lithuania,LTU,1997,17308.654,9233.892,236.08559
Lithuania,LTU,1998,18132.455,10492.301,336.39606
Lithuania,LTU,1999,16254.482,7700.595,336.87692
Lithuania,LTU,2000,14763.155,6636.5093,278.72418
Lithuania,LTU,2001,16361.872,8996.964,270.39316
